forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-07-19,AT,1 wk ahead inc death,2021-07-24,point,forecast,NA,2
2021-07-19,AT,2 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-19,AT,3 wk ahead inc death,2021-08-07,point,forecast,NA,0
2021-07-19,AT,4 wk ahead inc death,2021-08-14,point,forecast,NA,0
2021-07-19,BE,1 wk ahead inc death,2021-07-24,point,forecast,NA,10
2021-07-19,BE,2 wk ahead inc death,2021-07-31,point,forecast,NA,9
2021-07-19,BE,3 wk ahead inc death,2021-08-07,point,forecast,NA,10
2021-07-19,BE,4 wk ahead inc death,2021-08-14,point,forecast,NA,10
2021-07-19,BG,1 wk ahead inc death,2021-07-24,point,forecast,NA,17
2021-07-19,BG,2 wk ahead inc death,2021-07-31,point,forecast,NA,8
2021-07-19,BG,3 wk ahead inc death,2021-08-07,point,forecast,NA,3
2021-07-19,BG,4 wk ahead inc death,2021-08-14,point,forecast,NA,2
2021-07-19,CH,1 wk ahead inc death,2021-07-24,point,forecast,NA,45
2021-07-19,CH,2 wk ahead inc death,2021-07-31,point,forecast,NA,41
2021-07-19,CH,3 wk ahead inc death,2021-08-07,point,forecast,NA,29
2021-07-19,CH,4 wk ahead inc death,2021-08-14,point,forecast,NA,12
2021-07-19,CY,1 wk ahead inc death,2021-07-24,point,forecast,NA,6
2021-07-19,CY,2 wk ahead inc death,2021-07-31,point,forecast,NA,8
2021-07-19,CY,3 wk ahead inc death,2021-08-07,point,forecast,NA,9
2021-07-19,CY,4 wk ahead inc death,2021-08-14,point,forecast,NA,9
2021-07-19,CZ,1 wk ahead inc death,2021-07-24,point,forecast,NA,3
2021-07-19,CZ,2 wk ahead inc death,2021-07-31,point,forecast,NA,3
2021-07-19,CZ,3 wk ahead inc death,2021-08-07,point,forecast,NA,2
2021-07-19,CZ,4 wk ahead inc death,2021-08-14,point,forecast,NA,2
2021-07-19,DE,1 wk ahead inc death,2021-07-24,point,forecast,NA,85
2021-07-19,DE,2 wk ahead inc death,2021-07-31,point,forecast,NA,60
2021-07-19,DE,3 wk ahead inc death,2021-08-07,point,forecast,NA,47
2021-07-19,DE,4 wk ahead inc death,2021-08-14,point,forecast,NA,47
2021-07-19,DK,1 wk ahead inc death,2021-07-24,point,forecast,NA,5
2021-07-19,DK,2 wk ahead inc death,2021-07-31,point,forecast,NA,5
2021-07-19,DK,3 wk ahead inc death,2021-08-07,point,forecast,NA,6
2021-07-19,DK,4 wk ahead inc death,2021-08-14,point,forecast,NA,6
2021-07-19,EE,1 wk ahead inc death,2021-07-24,point,forecast,NA,1
2021-07-19,EE,2 wk ahead inc death,2021-07-31,point,forecast,NA,2
2021-07-19,EE,3 wk ahead inc death,2021-08-07,point,forecast,NA,2
2021-07-19,EE,4 wk ahead inc death,2021-08-14,point,forecast,NA,2
2021-07-19,ES,1 wk ahead inc death,2021-07-24,point,forecast,NA,182
2021-07-19,ES,2 wk ahead inc death,2021-07-31,point,forecast,NA,383
2021-07-19,ES,3 wk ahead inc death,2021-08-07,point,forecast,NA,388
2021-07-19,ES,4 wk ahead inc death,2021-08-14,point,forecast,NA,471
2021-07-19,FI,1 wk ahead inc death,2021-07-24,point,forecast,NA,5
2021-07-19,FI,2 wk ahead inc death,2021-07-31,point,forecast,NA,7
2021-07-19,FI,3 wk ahead inc death,2021-08-07,point,forecast,NA,8
2021-07-19,FI,4 wk ahead inc death,2021-08-14,point,forecast,NA,10
2021-07-19,FR,1 wk ahead inc death,2021-07-24,point,forecast,NA,152
2021-07-19,FR,2 wk ahead inc death,2021-07-31,point,forecast,NA,165
2021-07-19,FR,3 wk ahead inc death,2021-08-07,point,forecast,NA,182
2021-07-19,FR,4 wk ahead inc death,2021-08-14,point,forecast,NA,199
2021-07-19,GB,1 wk ahead inc death,2021-07-24,point,forecast,NA,402
2021-07-19,GB,2 wk ahead inc death,2021-07-31,point,forecast,NA,476
2021-07-19,GB,3 wk ahead inc death,2021-08-07,point,forecast,NA,515
2021-07-19,GB,4 wk ahead inc death,2021-08-14,point,forecast,NA,523
2021-07-19,GR,1 wk ahead inc death,2021-07-24,point,forecast,NA,92
2021-07-19,GR,2 wk ahead inc death,2021-07-31,point,forecast,NA,119
2021-07-19,GR,3 wk ahead inc death,2021-08-07,point,forecast,NA,136
2021-07-19,GR,4 wk ahead inc death,2021-08-14,point,forecast,NA,145
2021-07-19,HR,1 wk ahead inc death,2021-07-24,point,forecast,NA,9
2021-07-19,HR,2 wk ahead inc death,2021-07-31,point,forecast,NA,8
2021-07-19,HR,3 wk ahead inc death,2021-08-07,point,forecast,NA,8
2021-07-19,HR,4 wk ahead inc death,2021-08-14,point,forecast,NA,8
2021-07-19,HU,1 wk ahead inc death,2021-07-24,point,forecast,NA,10
2021-07-19,HU,2 wk ahead inc death,2021-07-31,point,forecast,NA,11
2021-07-19,HU,3 wk ahead inc death,2021-08-07,point,forecast,NA,10
2021-07-19,HU,4 wk ahead inc death,2021-08-14,point,forecast,NA,10
2021-07-19,IE,1 wk ahead inc death,2021-07-24,point,forecast,NA,13
2021-07-19,IE,2 wk ahead inc death,2021-07-31,point,forecast,NA,14
2021-07-19,IE,3 wk ahead inc death,2021-08-07,point,forecast,NA,15
2021-07-19,IE,4 wk ahead inc death,2021-08-14,point,forecast,NA,15
2021-07-19,IS,1 wk ahead inc death,2021-07-24,point,forecast,NA,0
2021-07-19,IS,2 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-19,IS,3 wk ahead inc death,2021-08-07,point,forecast,NA,0
2021-07-19,IS,4 wk ahead inc death,2021-08-14,point,forecast,NA,0
2021-07-19,IT,1 wk ahead inc death,2021-07-24,point,forecast,NA,74
2021-07-19,IT,2 wk ahead inc death,2021-07-31,point,forecast,NA,67
2021-07-19,IT,3 wk ahead inc death,2021-08-07,point,forecast,NA,60
2021-07-19,IT,4 wk ahead inc death,2021-08-14,point,forecast,NA,57
2021-07-19,LI,1 wk ahead inc death,2021-07-24,point,forecast,NA,0
2021-07-19,LI,2 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-19,LI,3 wk ahead inc death,2021-08-07,point,forecast,NA,0
2021-07-19,LI,4 wk ahead inc death,2021-08-14,point,forecast,NA,0
2021-07-19,LT,1 wk ahead inc death,2021-07-24,point,forecast,NA,4
2021-07-19,LT,2 wk ahead inc death,2021-07-31,point,forecast,NA,2
2021-07-19,LT,3 wk ahead inc death,2021-08-07,point,forecast,NA,2
2021-07-19,LT,4 wk ahead inc death,2021-08-14,point,forecast,NA,1
2021-07-19,LU,1 wk ahead inc death,2021-07-24,point,forecast,NA,2
2021-07-19,LU,2 wk ahead inc death,2021-07-31,point,forecast,NA,3
2021-07-19,LU,3 wk ahead inc death,2021-08-07,point,forecast,NA,4
2021-07-19,LU,4 wk ahead inc death,2021-08-14,point,forecast,NA,4
2021-07-19,LV,1 wk ahead inc death,2021-07-24,point,forecast,NA,6
2021-07-19,LV,2 wk ahead inc death,2021-07-31,point,forecast,NA,4
2021-07-19,LV,3 wk ahead inc death,2021-08-07,point,forecast,NA,3
2021-07-19,LV,4 wk ahead inc death,2021-08-14,point,forecast,NA,3
2021-07-19,MT,1 wk ahead inc death,2021-07-24,point,forecast,NA,0
2021-07-19,MT,2 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-19,MT,3 wk ahead inc death,2021-08-07,point,forecast,NA,0
2021-07-19,MT,4 wk ahead inc death,2021-08-14,point,forecast,NA,1
2021-07-19,NL,1 wk ahead inc death,2021-07-24,point,forecast,NA,13
2021-07-19,NL,2 wk ahead inc death,2021-07-31,point,forecast,NA,15
2021-07-19,NL,3 wk ahead inc death,2021-08-07,point,forecast,NA,16
2021-07-19,NL,4 wk ahead inc death,2021-08-14,point,forecast,NA,16
2021-07-19,NO,1 wk ahead inc death,2021-07-24,point,forecast,NA,0
2021-07-19,NO,2 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-19,NO,3 wk ahead inc death,2021-08-07,point,forecast,NA,0
2021-07-19,NO,4 wk ahead inc death,2021-08-14,point,forecast,NA,0
2021-07-19,PL,1 wk ahead inc death,2021-07-24,point,forecast,NA,40
2021-07-19,PL,2 wk ahead inc death,2021-07-31,point,forecast,NA,34
2021-07-19,PL,3 wk ahead inc death,2021-08-07,point,forecast,NA,31
2021-07-19,PL,4 wk ahead inc death,2021-08-14,point,forecast,NA,28
2021-07-19,PT,1 wk ahead inc death,2021-07-24,point,forecast,NA,58
2021-07-19,PT,2 wk ahead inc death,2021-07-31,point,forecast,NA,62
2021-07-19,PT,3 wk ahead inc death,2021-08-07,point,forecast,NA,63
2021-07-19,PT,4 wk ahead inc death,2021-08-14,point,forecast,NA,64
2021-07-19,RO,1 wk ahead inc death,2021-07-24,point,forecast,NA,0
2021-07-19,RO,2 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-19,RO,3 wk ahead inc death,2021-08-07,point,forecast,NA,0
2021-07-19,RO,4 wk ahead inc death,2021-08-14,point,forecast,NA,0
2021-07-19,SE,1 wk ahead inc death,2021-07-24,point,forecast,NA,6
2021-07-19,SE,2 wk ahead inc death,2021-07-31,point,forecast,NA,6
2021-07-19,SE,3 wk ahead inc death,2021-08-07,point,forecast,NA,6
2021-07-19,SE,4 wk ahead inc death,2021-08-14,point,forecast,NA,7
2021-07-19,SI,1 wk ahead inc death,2021-07-24,point,forecast,NA,0
2021-07-19,SI,2 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-19,SI,3 wk ahead inc death,2021-08-07,point,forecast,NA,0
2021-07-19,SI,4 wk ahead inc death,2021-08-14,point,forecast,NA,0
2021-07-19,SK,1 wk ahead inc death,2021-07-24,point,forecast,NA,3
2021-07-19,SK,2 wk ahead inc death,2021-07-31,point,forecast,NA,1
2021-07-19,SK,3 wk ahead inc death,2021-08-07,point,forecast,NA,0
2021-07-19,SK,4 wk ahead inc death,2021-08-14,point,forecast,NA,0
